"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"412166918720995328","","","2013-12-15 10:27:05 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","""Hans im Schnäggeloch"" ist #Verdingkind, andere dazu bringen zu Quälen = #CIA #MKULTRA #RitualChildMurder -&gt; Sündenkatalog=&gt;Fremdbestimmung","","","",""
"412160946698985472","","","2013-12-15 10:03:21 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","http://t.co/XJzTu8iTRm","","","","http://fb.me/2ccsTNvXQ"
"411876846964604928","","","2013-12-14 15:14:27 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Einer der Profiteuer meiner Einlieferung (der fast vergessen ging) ist meine Ehemaliger Arbeitgeber der mich fast... http://t.co/Qi48Azhku5","","","","http://fb.me/QmVFMUuC"
"411777251160891393","","","2013-12-14 08:38:41 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Hypothese: Die Herrenrasse frisst viel aus und deshalb ist auch immer ein Sündenbock aus der Unterschicht der dafür gekreuzigt wird.","","","",""
"411759836154839040","","","2013-12-14 07:29:29 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Das #Unterbewusstsein aller CH-Männer scheint unbewusst ""pro Amerika"" eingestellt zu sein, somit wird wegen der... http://t.co/2QljdvF58b","","","","http://fb.me/15NOoMo6P"
"411494956592025600","","","2013-12-13 13:56:57 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Regie: Datenreduktion: nach dem ich die Harten Drogen gepetzt habe, wollte der Holländer mich aus dem Verein habe.","","","",""
"411467677165957120","","","2013-12-13 12:08:33 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Schulen und TV erziehen Kinder Amerika freundlich. Gleichzeitig unterwandert der #NSA die Schweiz. Wer Aufmuckt... http://t.co/92BBDt0jxg","","","","http://fb.me/6BOSZw7Ya"
"411211100353757185","","","2013-12-12 19:09:00 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Psychiatrie und Kriegsvergewaltigungen wären dann die selbe Disziplin. #Verdingkind #Verdingkinder","","","",""
"411206661618278400","","","2013-12-12 18:51:22 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Alle die #vergewaltigt haben oder ein Jus Primae gemach sind in zugzwang zu ""therapieren"" stay out of mental institutions!","","","",""
"411200744596197376","","","2013-12-12 18:27:51 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Hilfe #interpol die psychiatrie vergreift sich grad an einer mitpatientin. Sie schreit seit einer stunde.","","","",""
"411108376110981120","","","2013-12-12 12:20:49 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Wenn man in der Psychiatrie den Namen des Terapeuten erwähnt wird man trotz medis zu svv gebracht. Hans Jürg,... http://t.co/vVw8w5WGz2","","","","http://fb.me/1cYkvxHtz"
"411067179615145984","","","2013-12-12 09:37:07 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Irgendwer hat mein Tagebuch gelöscht, nach dem ich dank 1000mg Seroquel im Tiefschlaf war. Nicht nett!!!!... http://t.co/6GnbIL86xc","","","","http://fb.me/2SNdAIEHr"
"411061742924734465","","","2013-12-12 09:15:31 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Junginformatiker welche die ausländischen Geheimdienste entlarven könnten politische gefangen auf Schachbrett... http://t.co/iVE7q9QwJd","","","","http://fb.me/QEAHrsng"
"411045088970932224","","","2013-12-12 08:09:20 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Im 'worst case' werden diese isolierten und somit monogamen auch noch von der Tochter eines Altinformatikers... http://t.co/X7DVXzQmVf","","","","http://fb.me/6inugWaSY"
"411044130811568128","","","2013-12-12 08:05:32 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Erkenntnis: Computer regieren die Welt. Die alten Informatiker profitieren davon, die jungen Informatiker bluten... http://t.co/4WfU0XI1rt","","","","http://fb.me/8LMkQlyFc"
"410873590608060416","","","2013-12-11 20:47:52 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Allenfalls sachdienlich: weshalb wird der jus primae noctis VS rajajana Dualismus in der Psychiatrie nie gegen mich verwended?","","","",""
"410750324048424960","","","2013-12-11 12:38:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Regie: Datenreduktion: nach dem ich die Harten Drogen gepetzt habe, wollte der Holländer mich aus dem Verein habe.","","","",""
"410740954375933952","","","2013-12-11 12:00:49 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Unterdessen hat de Herr das belastende Fotomaterial von meinem Provider sperren lassen. @kantonaargau Jus müsste man studieren.","","","",""
"410739412742721536","","","2013-12-11 11:54:41 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Nicht von mir. Dran vorbei gekommen, fotographiert. http://t.co/QdcoFD6HZ5","","","","http://fb.me/1ZhmvrdLF"
"410731361960333312","","","2013-12-11 11:22:42 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Erkenntnis: wer mit als Jus Student statt Tellerwascher beginnt, startet gleich in der Herrenrasse und der Staat... http://t.co/2ziXvcsAYi","","","","http://fb.me/QiAVyUxm"
"410723442481434624","","","2013-12-11 10:51:14 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Ich habe ein neues Foto auf Facebook gepostet http://t.co/xPALRJ09aJ","","","","http://fb.me/14RNQ5fYE"
"410414102545448960","","","2013-12-10 14:22:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Gleich und Gleich... http://t.co/g2KF4WTxGI","","","","http://fb.me/6jP4bB0GE"
"410088834958098432","","","2013-12-09 16:49:31 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Dann waere das bei Tobias Moser schon schief gelaufen. Patho. Foto mosers freundin und D.Br. http://t.co/oU04Ieq50w zensurwunsch von D.Br.","","","","http://buzzernet.com"
"410087365978247168","","","2013-12-09 16:43:41 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Mutmassung: dominik Br. Sein Auftrag an Markus Be. mich mit Drogen anfuettern. Suizidal. Dominik Br. dann wohl... http://t.co/rQEldKuFrj","","","","http://fb.me/6zzkUH05y"
"409991293608407040","","","2013-12-09 10:21:56 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Imsi catcher nachjustiert? Maulkorb für Kronzeugen?","","","",""
"409787533925441536","","","2013-12-08 20:52:16 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Ich habe ein neues Foto auf Facebook gepostet http://t.co/Y6l6o9H72p","","","","http://fb.me/6xdteJICu"
"409769724457660416","","","2013-12-08 19:41:30 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Mutmassung: Tobias Moser hat in der Dominik Br. Klicke nachgeforscht. Dominik bezeichnet mich als Paparazzi was ich nicht bin.","","","",""
"409759439541923840","","","2013-12-08 19:00:38 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Lasst mich endlich in Ruhe ihr Moser Mörder!!!!!!!!!!!!!!!!!!","","","",""
"409759390112022529","","","2013-12-08 19:00:26 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","OnHansJürgP.() -&gt; ""Spontane Entladung"" Häfliger (gemäss Terminologie Hans Jürg P.)
Wie wärs wenn ihr mich endlich... http://t.co/Rd4CwGLIDY","","","","http://fb.me/V5qYfjeF"
"409758607962820608","","","2013-12-08 18:57:19 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Dann zu Matrin H. bei dem Tobias Moser vor seinem Tod gratis Lampen installiert hat und ich mehr oder weniger... http://t.co/obOt12Bu0i","","","","http://fb.me/14wMluaKp"
"409758026153734145","","","2013-12-08 18:55:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Liebes ""VOICE SYSTEM"" warum über mich kommunizieren? Danach wird das als Drohung etc. gegen mich verwendet,... http://t.co/YZvrJpb3AO","","","","http://fb.me/2QAgwwr2J"
"409757789935116288","","","2013-12-08 18:54:04 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Frey Effect VOICE SYSTEM zu mir: ""HansJürg P. hätte Tobais Moser liquidieren lassen um die Gruppe zu erpressen"" END VOICE SYSTEM","","","",""
"409756832052170752","","600137781","2013-12-08 18:50:16 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","@domzscho also wie bei Tobias Moser alles Durchsucht wurde von Simon H... nach dem er wohl durch dieses Netz in... http://t.co/9UwiDiJhLo","","","","http://fb.me/1I43vHR9P"
"409724889760034817","","","2013-12-08 16:43:20 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Die SBB cams werden scheinbar benutzt um kleine Jungs zu verfolgen. Code chfac.","","","",""
"409625967473467392","","","2013-12-08 10:10:15 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","... somit im Aargau selbes Problem wie bei http://t.co/7fI9LzBdq9 oder das Buch von strittmatter das mein Psychiater HJ P. herunterspielt.","","","","http://swissjustice.org"
"409625384926580736","","","2013-12-08 10:07:56 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Moralisch scheine ich gewonnen zu haben. Dummerweise hat der 1940er das Rechtssystem unterwandert. Somit bin ich polit. Gefangener.","","","",""
"409624779143266304","","","2013-12-08 10:05:32 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","...im selben soziologischen System und selbiges sozio-psychologisches design pattern...","","","",""
"409623800649875456","","","2013-12-08 10:01:39 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","So wie Tod von Markus Be seinem Vater ein psycholog. Katalysator war, scheint 1940er HJ P. auch Tobias M. zum dissoziieren zu verwenden...","","","",""
"409618301900578817","","","2013-12-08 09:39:48 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Die 1940er Täterschaft die den Tod von Tobias Moser zu verantworten hätte versteckt sich hinter StGB Artikeln. Jurist=Mörder?","","","",""
"409299167446835200","","","2013-12-07 12:31:40 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Was sonst noch nicht vergessen gehen sollte: JB Glattfelder Stuide &lt;-&gt; Finanznetz &lt;-&gt; Waffenfähige Kerberos... http://t.co/BcmWdZnR2k","","","","http://fb.me/3n0jQB3hY"
"409294963046756352","","","2013-12-07 12:14:58 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Somit wäre das CH Militär allenfalls Spizenkonsument von Drogen. Mutmassung.","","","",""
"409294842372841475","","","2013-12-07 12:14:29 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Mutmassung: Tobias Moser wurde von Aarauer Offiziersmesse (=Teilmenge Pfadi Adler Aarau) nach gefügig machen mit... http://t.co/G84BYqgQKp","","","","http://fb.me/3dxdx5zGP"
"409293620357783552","","","2013-12-07 12:09:38 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","weshalb #Polizei die Messer so Harakiri mässig hinlegt und mein Foto daneben im umgeworfenen Bilderrahmen... http://t.co/XmORiLmORE","","","","http://fb.me/2au0QGkDC"
"409282558191341568","","","2013-12-07 11:25:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#Polizei: Falls Ihr mein Zeugs nicht genommen. könnte es sein, dass ihr den Schlüssel in der Aservatenkammer nicht sicher aufbewahrt habt??","","","",""
"409281428140982272","","","2013-12-07 11:21:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hallo @domzscho
Ahnung wieso/wie lange Polizei meine Laptops behalten? Wieso wegen Tweets ohne Durchsuchungsbefehl Unterwäsche durchwühlen?","","","",""
"409278895276310528","","","2013-12-07 11:11:07 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Dann liebe #Polizei: Pfadi Dolch den ihr demonstrativ hin gelegt, ähm, ja, Update Elektr./Psych. Kriegsführung... http://t.co/tOOQUuncPu","","","","http://fb.me/1dOhL3lzk"
"409277893345574913","","","2013-12-07 11:07:08 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Der Ruedi Moriati wird auch sauer wenn man Fragen zu Tobias M. Tod fragt. Aber der Vater ist ja hochdekoriert,... http://t.co/YEERQWhbue","","","","http://fb.me/Q3JjMzGs"
"409273590899822592","","","2013-12-07 10:50:02 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Dann fehlt nach der Durchsuchung der Polizei etc. diverse Dinge die nun wohl als Trophähe betrachtet werden.","","","",""
"409270373696667648","","","2013-12-07 10:37:15 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Falls das stimmt, müsste man Ruedi Moriati wohl Seroquel verschreiben. Bzw. wüssten das die Ärzte sicher besser.","","","",""
"409269996557066240","","","2013-12-07 10:35:45 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Andere, gleich gelagerte Fälle wären interessant, wie eben der von Mollath.","","","",""
"409269781699641344","","","2013-12-07 10:34:54 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Und weshalb Dominik Br. diese ohne Konsequenzen zum googeln und allfälligem Erpressen seiner Kollegen brauchen darf.","","","",""
"409269554678743040","","","2013-12-07 10:34:00 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Dann wäre immer noch die Frage offen, weshalb im Polizei Computer Dinge stehen die auf Strafregisterauszug... http://t.co/32K20K1LU5","","","","http://fb.me/2WUBUENDh"
"409268742229884928","","","2013-12-07 10:30:46 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Lustigerweise ist Ruedi Moriati auch einer der Topkandidaten für einen möglichen Mord (Induzierter Suizid) an Tobias M.","","","",""
"409268468182032384","","","2013-12-07 10:29:41 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Boschetti Flaschenöffner den ich fortgechmissen habe wieder auf Tisch lag, könnte  Idiz sein auf Ruedi Moriati,... http://t.co/MeBC22YB0z","","","","http://fb.me/35Z5D5z4s"
"409267249544167425","","","2013-12-07 10:24:50 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","...er beobachtet mich, er spielt mit mir und Polizei war besser informiert über meinen Hausrat als ich. Behörden... http://t.co/C9z6X2pGHJ","","","","http://fb.me/2eUkSznN8"
"409266588957683712","","","2013-12-07 10:22:13 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","...er kennt Recht, Behördern und Psychiatrie (Fall Mollath) bestens, somit hat er 0.5L Blut von mir am Boden... http://t.co/JVU2r6h2U1","","","","http://fb.me/1QFwtUJZq"
"409265908192772096","","","2013-12-07 10:19:30 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Prof Moriati scheint die Drohungen über meinen Twitteraccount selber gemacht zu haben, instrumentalisiert Polizei und Behörden...","","","",""
"408931431545847808","","","2013-12-06 12:10:25 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Aledged #NSA #Carnivore behaviour:

Filter/Spam
1.Recipient
2.Sender
3.Crash Server
4.Disurb Recipient

Since 15... http://t.co/LpNCwm9AhZ","","","","http://fb.me/21Y6Lx8Ci"
"408754668249305088","","","2013-12-06 00:28:01 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Art RS 231 'Bandabend' folglich einmal Kampf-Putzeimer 90 für alle betroffenen i-want-to-be-rockstar soldaten und väter.","","","",""
"408590382633873408","","","2013-12-05 13:35:13 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Select * from Nerd where Klage = Drohung (StGB 180);

Was eher nicht ins Psychologie Profil eines Nerds passt.","","","",""
"408589815249375232","","","2013-12-05 13:32:57 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Select * from nerd where anklage = Drohung (StGB 180). Was eher nicht in ein Nerd Psychologie Profil passt.","","","",""
"408589224997175296","","","2013-12-05 13:30:37 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","UPDATE: Somit ""Drohung"" einziger einigermassen ""legitimer"" CH Gesetzesartikel um sämtliche EDV zu konfiszieren. #piraten","","","",""
"408539571602071552","","","2013-12-05 10:13:18 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Wenn jetzt die Behörden noch sagen könnten wer mein Twitter abschnorchelt, etwas bastelt und mich dann meldet... http://t.co/iHvMQ83s8L","","","","http://fb.me/14tmOB6Li"
"408538061216428033","","","2013-12-05 10:07:18 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Drohung somit Schachzug von Bund damit #ch Missbrauch #nsa #prism geheim bleibt. #BIT #FUB #FEDPOL ausgrwiesen... http://t.co/gLCrY3fR22","","","","http://fb.me/14DBuTLA4"
"408295568998670336","","","2013-12-04 18:03:44 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Erkenntnis von Julian wäre wohl: Der Staat verhängt dann Kommunikaitonssperre, Haft und Psychiatrie, wenn man... http://t.co/6jHbipzJRP","","","","http://fb.me/6vUwtHCzQ"
"408234624956235776","","","2013-12-04 14:01:33 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","http://t.co/QoXi0RmZRw","","","","http://www.youtube.com/watch?v=wUX3AK6wRzM"
"408213554995933185","","","2013-12-04 12:37:50 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Bock beim Staat CH: der #NSA hat eine App nach den Künsten der OOP Programmierung, beim Sozialamt muss man alle... http://t.co/W2VhHdY5He","","","","http://fb.me/6xi3lPSYK"
"408189674893475840","","","2013-12-04 11:02:56 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Es ist von mir aus Irrsinn anzunehmen, der CH Staat, Militär etc. sei #NSA freie Zone.","","","",""
"408189250400563200","","","2013-12-04 11:01:15 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Mutmassung: Grösstes Motiv hätte M$ Partner Netzwerk das auch in Schweiz mit der #NSA kooperiert. Druchmittel... http://t.co/ZLAHaxvtPm","","","","http://fb.me/29PGAmXQ0"
"408187172018466816","","","2013-12-04 10:53:00 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Das #nsa System scheint jeden Schweizer irgend welches Zeug zu Laden, dass gegebenenfalls nach Lust und Laune... http://t.co/UkJgKq5Ko0","","","","http://fb.me/6uNw5l24b"
"408186538418503680","","","2013-12-04 10:50:29 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Mutmassung: eigentliches Motiv für meine polit. Haft ist fie Grafik von mir/uns dass #NSA #prism wohl auch ein... http://t.co/Qs3UEDB2cv","","","","http://fb.me/11QQgdFCC"
"408167086922678272","","","2013-12-04 09:33:11 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Ich habe ein neues Foto auf Facebook gepostet http://t.co/Xo0uoEaKdA","","","","http://fb.me/1Vh8D2Gzr"
"406778606816202752","","","2013-11-30 13:35:52 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Du machst mich total platt... http://t.co/RjsbWkNQUO","","","","http://fb.me/3b1LR6FHr"
"406773281212366848","","","2013-11-30 13:14:42 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Hypothese: IMSI Catcher 0, ich 1 :)","","","",""
"406418936721584128","","","2013-11-29 13:46:40 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","http://t.co/SqMQM3auxE","","","","http://fb.me/6v1qbF0wJ"
"406418706357813249","","","2013-11-29 13:45:45 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Zwei Prozent der Bevölkerung beziehen Sozialhilfe http://t.co/WavjPbnEpP","","","","http://fb.me/2NikzxQwm"
"406082083720003584","","","2013-11-28 15:28:08 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Je grösser das Portfolio an geleakten Systemfehler desto besser kann #nsa daraus basteln. QAM64 Neorointerface. #wikileaks","","","",""
"406081282591195136","","","2013-11-28 15:24:57 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Je grösser das Portfolio an geleskten Systemfehler desto besser kann #nsa gegen einem basteln.","","","",""
"406039314343002112","","","2013-11-28 12:38:11 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Konzeptwissen: In jedem Mafia System etc. gibt es einen Richter Archetypen, der Kronzeugen drohen soll, TV... http://t.co/oWVhceerMd","","","","http://fb.me/1aZUXFkso"
"406001694934589440","","","2013-11-28 10:08:41 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Stellt keine Fragen zur liquidation von Tobias Moser wie ich. Der Staat kann euch nicht beschützen und ist wohl von der Mafia unterwandert.","","","",""
"405821155551887360","","","2013-11-27 22:11:17 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","1950er  Mitpatient gesteht dass das SE235 auch über frequenzhopping zu gehirn mit permanent installiertem militär... http://t.co/Isw9cAuVfF","","","","http://fb.me/2NI1AeYkc"
"405820172880969728","","","2013-11-27 22:07:23 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","1977er) Mitpatient gesteht so dass das SE235 auch über frequenzhopping zu permanent installierten militär... http://t.co/M7cqR2AcXM","","","","http://fb.me/Q0HLXqOI"
"405818658049773569","","","2013-11-27 22:01:22 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Allen #c64 ++ #verdingkinder einen schönen abend: 
http://t.co/vIGvyQH46G","","","","http://www.pouet.net/prod.php?which=10"
"405705664032690176","","","2013-11-27 14:32:22 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Mit Todesängsten spielen die trozdem (: (: (:  ))):","","","",""
"405705340823810048","","","2013-11-27 14:31:05 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Dann müsste crypto für killpermission 100% kill stimmen sein = verbot / ausser (bei populistischen demokraturen) #piraten","","","",""
"405703997442359296","","","2013-11-27 14:25:45 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Psychiatrie: unter Hypnose, Narkolrpsie etc. Kommen die scheinbar auch ans Bankschliessfach. Extend crypto on multiperson auth. #interpol","","","",""
"405696088587243520","","","2013-11-27 13:54:19 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Mein Avatar wird scheinbar vom E(J)PD missbraucht. District 9 like (ähnlich). Add better multifactor auth. #interpol","","","",""
"405665223618859008","","","2013-11-27 11:51:40 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Zertifikat von Verisign auf Website des Bundes: «Das ist peinlich» - Digital Nachrichten - NZZ.ch http://t.co/lCq7ksmnG7","","","","http://fb.me/22KXpSA04"
"405664996690247680","","","2013-11-27 11:50:46 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Mutm. Ziel #nsa #ms: autarke informatiker zu feinden der #scientology / #anonymous definieten. Caps drüchen=toor.... http://t.co/9pvh1eVLA6","","","","http://fb.me/6xAFo2HeQ"
"405367861138313216","","","2013-11-26 16:10:04 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Dann schient Kollektivbestrafung in der Psychiatrie Standard zu sein. Und das Militär jeweils scheinheilig:... http://t.co/y8G7CHnHbi","","","","http://fb.me/3vDknmUBJ"
"405367534784106496","","","2013-11-26 16:08:46 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Konzeptwissen: in unserer Gesellschaft ist es schicklich Alpha Tier zu sein. Somit haben Soziopathen Erfolg.... http://t.co/pKoJKmFHuy","","","","http://fb.me/10k7IMj9K"
"405367223633846272","","","2013-11-26 16:07:32 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Konzeptwissen: in unserer Gesellschaft ist es Schicklich Alpha Tier zu sein. Somit haben Soziopathen erfolg.... http://t.co/ZX7Q8KeYC9","","","","http://fb.me/1VZeH3j3X"
"405366912064188417","","","2013-11-26 16:06:17 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Der langjährige Pfleger der das ganze Team gegen mich aufhetzt wäre identifiziert. Select * from Patho where... http://t.co/QlxQsTjyiK","","","","http://fb.me/27XfK5svQ"
"405363207801700352","","","2013-11-26 15:51:34 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Vorsicht standard Krankentaggeld Versicherung Arbeitslosenkasse nur 30 Tage. http://t.co/i0LLlmx7vX","","","","http://fb.me/30Tr7AXbj"
"405351042831093760","","","2013-11-26 15:03:14 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Forschungsprojekte Psychiatrie Königsfelden: http://t.co/mTNr5FSQ57 Quote: Das amerikanische... http://t.co/jRZ9rPxTHK","","","","http://de.wikipedia.org/wiki/Neuroprothese,http://fb.me/191Sueh6C"
"405035881008201728","","","2013-11-25 18:10:53 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Apropos Sklaverei:

Fefe.de: [l] Die Industrie hat gemerkt, dass in sozialen Netzen vor allem Menschen ohne... http://t.co/RF4hAuOad3","","","","http://fb.me/2yYapy1nf"
"405033302517493760","","","2013-11-25 18:00:39 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Nebenläufig in Psychiatrie: QAM64 Port Scanning Archetypen, QAM64 Position kein Scanning. Developper?","","","",""
"405033026125840385","","","2013-11-25 17:59:33 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Möglichkeiten: Es geht auch ohne Risperdal. Hospitalisierung wegen Reputation? + Krankenkassengelder an Psychiatrie. Täter?","","","",""
"404965873943072768","","","2013-11-25 13:32:42 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Passend zum Raumschiff von Xenu :) http://t.co/UyrQaEZqZM","","","","http://fb.me/2G9dpBNOR"
"404963190465122304","","","2013-11-25 13:22:03 +0000","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","""Gutknechts Interpretation"" von #Spackeria ? http://t.co/33oAVJNp8e","","","","http://fb.me/2X7Df0BcU"
